Repetition,Algorithm,Scenario,NumDevices,VariableParameter,ParameterValue,PayloadSize,PacketInterval,MobilityPercentage,SpreadingFactor,SimulationDuration,MobilitySpeed,TotalPackets,Succeed,Lost,Success_Rate,PDR,EnergyEfficiency,AverageToA,AverageSNR,AverageRSSI,TotalEnergyConsumption
1,QoC-A,S2_TrafficLoad,200,PacketInterval,37,50,37,50,7,185.0,30,1000,627,373,62.7,0.627,0.628095,97.54,5.61,-126.66,998.2567
1,QoC-A,S2_TrafficLoad,600,PacketInterval,37,50,37,0,7,185.0,0,3000,2703,297,90.1,0.901,0.902573,97.54,7.99,-129.34,2994.77
1,QoC-A,S2_TrafficLoad,600,PacketInterval,37,50,37,0,7,185.0,30,3000,2703,297,90.1,0.901,0.902573,97.54,7.99,-129.34,2994.77
1,QoC-A,S2_TrafficLoad,600,PacketInterval,37,50,37,50,7,185.0,0,3000,1896,1104,63.2,0.632,0.633104,97.54,5.61,-130.0,2994.77
1,QoC-A,S2_TrafficLoad,600,PacketInterval,37,50,37,50,7,185.0,30,3000,1896,1104,63.2,0.632,0.633104,97.54,5.61,-130.0,2994.77
1,QoC-A,S2_TrafficLoad,200,PacketInterval,43,50,43,0,7,215.0,0,1000,894,106,89.4,0.894,0.774782,97.54,7.99,-120.01,1153.8728
1,QoC-A,S2_TrafficLoad,200,PacketInterval,43,50,43,0,7,215.0,30,1000,894,106,89.4,0.894,0.774782,97.54,7.99,-120.01,1153.8728
1,QoC-A,S2_TrafficLoad,200,PacketInterval,43,50,43,50,7,215.0,0,1000,627,373,62.7,0.627,0.543387,97.54,5.61,-126.66,1153.8728
1,QoC-A,S2_TrafficLoad,200,PacketInterval,43,50,43,50,7,215.0,30,1000,627,373,62.7,0.627,0.543387,97.54,5.61,-126.66,1153.8728
1,QoC-A,S2_TrafficLoad,600,PacketInterval,43,50,43,0,7,215.0,0,3000,2703,297,90.1,0.901,0.780849,97.54,7.99,-129.34,3461.6184
1,QoC-A,S2_TrafficLoad,600,PacketInterval,43,50,43,0,7,215.0,30,3000,2703,297,90.1,0.901,0.780849,97.54,7.99,-129.34,3461.6184
1,QoC-A,S2_TrafficLoad,600,PacketInterval,43,50,43,50,7,215.0,0,3000,1896,1104,63.2,0.632,0.547721,97.54,5.61,-130.0,3461.6184
1,QoC-A,S2_TrafficLoad,600,PacketInterval,43,50,43,50,7,215.0,30,3000,1896,1104,63.2,0.632,0.547721,97.54,5.61,-130.0,3461.6184
1,QoC-A,S2_TrafficLoad,200,PacketInterval,49,50,49,0,7,245.0,0,1000,894,106,89.4,0.894,0.682709,97.54,7.99,-120.01,1309.4889
1,QoC-A,S2_TrafficLoad,200,PacketInterval,49,50,49,0,7,245.0,30,1000,894,106,89.4,0.894,0.682709,97.54,7.99,-120.01,1309.4889
1,QoC-A,S2_TrafficLoad,200,PacketInterval,49,50,49,50,7,245.0,0,1000,627,373,62.7,0.627,0.478813,97.54,5.61,-126.66,1309.4889
1,QoC-A,S2_TrafficLoad,200,PacketInterval,49,50,49,50,7,245.0,30,1000,627,373,62.7,0.627,0.478813,97.54,5.61,-126.66,1309.4889
1,QoC-A,S2_TrafficLoad,600,PacketInterval,49,50,49,0,7,245.0,0,3000,2703,297,90.1,0.901,0.688055,97.54,7.99,-129.34,3928.4667
1,QoC-A,S2_TrafficLoad,600,PacketInterval,49,50,49,0,7,245.0,30,3000,2703,297,90.1,0.901,0.688055,97.54,7.99,-129.34,3928.4667
1,QoC-A,S2_TrafficLoad,600,PacketInterval,49,50,49,50,7,245.0,0,3000,1896,1104,63.2,0.632,0.482631,97.54,5.61,-130.0,3928.4667
1,QoC-A,S2_TrafficLoad,600,PacketInterval,49,50,49,50,7,245.0,30,3000,1896,1104,63.2,0.632,0.482631,97.54,5.61,-130.0,3928.4667
1,QoC-A,S2_TrafficLoad,200,PacketInterval,55,50,55,0,7,275.0,0,1000,894,106,89.4,0.894,0.610195,97.54,7.99,-120.01,1465.105
1,QoC-A,S2_TrafficLoad,200,PacketInterval,55,50,55,0,7,275.0,30,1000,894,106,89.4,0.894,0.610195,97.54,7.99,-120.01,1465.105
1,QoC-A,S2_TrafficLoad,200,PacketInterval,55,50,55,50,7,275.0,0,1000,627,373,62.7,0.627,0.427956,97.54,5.61,-126.66,1465.105
1,QoC-A,S2_TrafficLoad,200,PacketInterval,55,50,55,50,7,275.0,30,1000,627,373,62.7,0.627,0.427956,97.54,5.61,-126.66,1465.105
1,QoC-A,S2_TrafficLoad,600,PacketInterval,55,50,55,0,7,275.0,0,3000,2703,297,90.1,0.901,0.614973,97.54,7.99,-129.34,4395.3151
1,QoC-A,S2_TrafficLoad,600,PacketInterval,55,50,55,0,7,275.0,30,3000,2703,297,90.1,0.901,0.614973,97.54,7.99,-129.34,4395.3151
1,QoC-A,S2_TrafficLoad,600,PacketInterval,55,50,55,50,7,275.0,0,3000,1896,1104,63.2,0.632,0.431368,97.54,5.61,-130.0,4395.3151
1,QoC-A,S2_TrafficLoad,600,PacketInterval,55,50,55,50,7,275.0,30,3000,1896,1104,63.2,0.632,0.431368,97.54,5.61,-130.0,4395.3151
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,0,50,5,0,7,25.0,0,1000,894,106,89.4,0.894,5.311816,97.54,7.99,-120.01,168.304
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,0,50,5,50,7,25.0,0,1000,627,373,62.7,0.627,3.725401,97.54,5.61,-126.66,168.304
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,0,50,40,0,7,200.0,0,1000,894,106,89.4,0.894,0.830805,97.54,7.99,-120.01,1076.0647
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,0,50,40,50,7,200.0,0,1000,627,373,62.7,0.627,0.582679,97.54,5.61,-126.66,1076.0647
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,0,50,5,0,7,25.0,0,3000,2703,297,90.1,0.901,5.353407,97.54,7.99,-129.34,504.9121
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,0,50,5,50,7,25.0,0,3000,1896,1104,63.2,0.632,3.755109,97.54,5.61,-130.0,504.9121
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,0,50,40,0,7,200.0,0,3000,2703,297,90.1,0.901,0.83731,97.54,7.99,-129.34,3228.1942
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,0,50,40,50,7,200.0,0,3000,1896,1104,63.2,0.632,0.587325,97.54,5.61,-130.0,3228.1942
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,7,50,5,0,7,25.0,7,1000,894,106,89.4,0.894,5.311816,97.54,7.99,-120.01,168.304
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,7,50,5,50,7,25.0,7,1000,627,373,62.7,0.627,3.725401,97.54,5.61,-126.66,168.304
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,7,50,40,0,7,200.0,7,1000,894,106,89.4,0.894,0.830805,97.54,7.99,-120.01,1076.0647
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,7,50,40,50,7,200.0,7,1000,627,373,62.7,0.627,0.582679,97.54,5.61,-126.66,1076.0647
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,7,50,5,0,7,25.0,7,3000,2703,297,90.1,0.901,5.353407,97.54,7.99,-129.34,504.9121
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,7,50,5,50,7,25.0,7,3000,1896,1104,63.2,0.632,3.755109,97.54,5.61,-130.0,504.9121
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,7,50,40,0,7,200.0,7,3000,2703,297,90.1,0.901,0.83731,97.54,7.99,-129.34,3228.1942
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,7,50,40,50,7,200.0,7,3000,1896,1104,63.2,0.632,0.587325,97.54,5.61,-130.0,3228.1942
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,13,50,5,0,7,25.0,13,1000,894,106,89.4,0.894,5.311816,97.54,7.99,-120.01,168.304
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,13,50,5,50,7,25.0,13,1000,627,373,62.7,0.627,3.725401,97.54,5.61,-126.66,168.304
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,13,50,40,0,7,200.0,13,1000,894,106,89.4,0.894,0.830805,97.54,7.99,-120.01,1076.0647
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,13,50,40,50,7,200.0,13,1000,627,373,62.7,0.627,0.582679,97.54,5.61,-126.66,1076.0647
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,13,50,5,0,7,25.0,13,3000,2703,297,90.1,0.901,5.353407,97.54,7.99,-129.34,504.9121
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,13,50,5,50,7,25.0,13,3000,1896,1104,63.2,0.632,3.755109,97.54,5.61,-130.0,504.9121
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,13,50,40,0,7,200.0,13,3000,2703,297,90.1,0.901,0.83731,97.54,7.99,-129.34,3228.1942
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,13,50,40,50,7,200.0,13,3000,1896,1104,63.2,0.632,0.587325,97.54,5.61,-130.0,3228.1942
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,20,50,5,0,7,25.0,20,1000,894,106,89.4,0.894,5.311816,97.54,7.99,-120.01,168.304
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,20,50,5,50,7,25.0,20,1000,627,373,62.7,0.627,3.725401,97.54,5.61,-126.66,168.304
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,20,50,40,0,7,200.0,20,1000,894,106,89.4,0.894,0.830805,97.54,7.99,-120.01,1076.0647
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,20,50,40,50,7,200.0,20,1000,627,373,62.7,0.627,0.582679,97.54,5.61,-126.66,1076.0647
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,20,50,5,0,7,25.0,20,3000,2703,297,90.1,0.901,5.353407,97.54,7.99,-129.34,504.9121
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,20,50,5,50,7,25.0,20,3000,1896,1104,63.2,0.632,3.755109,97.54,5.61,-130.0,504.9121
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,20,50,40,0,7,200.0,20,3000,2703,297,90.1,0.901,0.83731,97.54,7.99,-129.34,3228.1942
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,20,50,40,50,7,200.0,20,3000,1896,1104,63.2,0.632,0.587325,97.54,5.61,-130.0,3228.1942
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,27,50,5,0,7,25.0,27,1000,894,106,89.4,0.894,5.311816,97.54,7.99,-120.01,168.304
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,27,50,5,50,7,25.0,27,1000,627,373,62.7,0.627,3.725401,97.54,5.61,-126.66,168.304
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,27,50,40,0,7,200.0,27,1000,894,106,89.4,0.894,0.830805,97.54,7.99,-120.01,1076.0647
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,27,50,40,50,7,200.0,27,1000,627,373,62.7,0.627,0.582679,97.54,5.61,-126.66,1076.0647
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,27,50,5,0,7,25.0,27,3000,2703,297,90.1,0.901,5.353407,97.54,7.99,-129.34,504.9121
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,27,50,5,50,7,25.0,27,3000,1896,1104,63.2,0.632,3.755109,97.54,5.61,-130.0,504.9121
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,27,50,40,0,7,200.0,27,3000,2703,297,90.1,0.901,0.83731,97.54,7.99,-129.34,3228.1942
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,27,50,40,50,7,200.0,27,3000,1896,1104,63.2,0.632,0.587325,97.54,5.61,-130.0,3228.1942
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,33,50,5,0,7,25.0,33,1000,894,106,89.4,0.894,5.311816,97.54,7.99,-120.01,168.304
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,33,50,5,50,7,25.0,33,1000,627,373,62.7,0.627,3.725401,97.54,5.61,-126.66,168.304
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,33,50,40,0,7,200.0,33,1000,894,106,89.4,0.894,0.830805,97.54,7.99,-120.01,1076.0647
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,33,50,40,50,7,200.0,33,1000,627,373,62.7,0.627,0.582679,97.54,5.61,-126.66,1076.0647
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,33,50,5,0,7,25.0,33,3000,2703,297,90.1,0.901,5.353407,97.54,7.99,-129.34,504.9121
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,33,50,5,50,7,25.0,33,3000,1896,1104,63.2,0.632,3.755109,97.54,5.61,-130.0,504.9121
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,33,50,40,0,7,200.0,33,3000,2703,297,90.1,0.901,0.83731,97.54,7.99,-129.34,3228.1942
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,33,50,40,50,7,200.0,33,3000,1896,1104,63.2,0.632,0.587325,97.54,5.61,-130.0,3228.1942
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,40,50,5,0,7,25.0,40,1000,894,106,89.4,0.894,5.311816,97.54,7.99,-120.01,168.304
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,40,50,5,50,7,25.0,40,1000,627,373,62.7,0.627,3.725401,97.54,5.61,-126.66,168.304
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,40,50,40,0,7,200.0,40,1000,894,106,89.4,0.894,0.830805,97.54,7.99,-120.01,1076.0647
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,40,50,40,50,7,200.0,40,1000,627,373,62.7,0.627,0.582679,97.54,5.61,-126.66,1076.0647
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,40,50,5,0,7,25.0,40,3000,2703,297,90.1,0.901,5.353407,97.54,7.99,-129.34,504.9121
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,40,50,5,50,7,25.0,40,3000,1896,1104,63.2,0.632,3.755109,97.54,5.61,-130.0,504.9121
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,40,50,40,0,7,200.0,40,3000,2703,297,90.1,0.901,0.83731,97.54,7.99,-129.34,3228.1942
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,40,50,40,50,7,200.0,40,3000,1896,1104,63.2,0.632,0.587325,97.54,5.61,-130.0,3228.1942
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,47,50,5,0,7,25.0,47,1000,894,106,89.4,0.894,5.311816,97.54,7.99,-120.01,168.304
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,47,50,5,50,7,25.0,47,1000,627,373,62.7,0.627,3.725401,97.54,5.61,-126.66,168.304
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,47,50,40,0,7,200.0,47,1000,894,106,89.4,0.894,0.830805,97.54,7.99,-120.01,1076.0647
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,47,50,40,50,7,200.0,47,1000,627,373,62.7,0.627,0.582679,97.54,5.61,-126.66,1076.0647
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,47,50,5,0,7,25.0,47,3000,2703,297,90.1,0.901,5.353407,97.54,7.99,-129.34,504.9121
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,47,50,5,50,7,25.0,47,3000,1896,1104,63.2,0.632,3.755109,97.54,5.61,-130.0,504.9121
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,47,50,40,0,7,200.0,47,3000,2703,297,90.1,0.901,0.83731,97.54,7.99,-129.34,3228.1942
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,47,50,40,50,7,200.0,47,3000,1896,1104,63.2,0.632,0.587325,97.54,5.61,-130.0,3228.1942
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,53,50,5,0,7,25.0,53,1000,894,106,89.4,0.894,5.311816,97.54,7.99,-120.01,168.304
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,53,50,5,50,7,25.0,53,1000,627,373,62.7,0.627,3.725401,97.54,5.61,-126.66,168.304
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,53,50,40,0,7,200.0,53,1000,894,106,89.4,0.894,0.830805,97.54,7.99,-120.01,1076.0647
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,53,50,40,50,7,200.0,53,1000,627,373,62.7,0.627,0.582679,97.54,5.61,-126.66,1076.0647
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,53,50,5,0,7,25.0,53,3000,2703,297,90.1,0.901,5.353407,97.54,7.99,-129.34,504.9121
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,53,50,5,50,7,25.0,53,3000,1896,1104,63.2,0.632,3.755109,97.54,5.61,-130.0,504.9121
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,53,50,40,0,7,200.0,53,3000,2703,297,90.1,0.901,0.83731,97.54,7.99,-129.34,3228.1942
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,53,50,40,50,7,200.0,53,3000,1896,1104,63.2,0.632,0.587325,97.54,5.61,-130.0,3228.1942
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,60,50,5,0,7,25.0,60,1000,894,106,89.4,0.894,5.311816,97.54,7.99,-120.01,168.304
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,60,50,5,50,7,25.0,60,1000,627,373,62.7,0.627,3.725401,97.54,5.61,-126.66,168.304
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,60,50,40,0,7,200.0,60,1000,894,106,89.4,0.894,0.830805,97.54,7.99,-120.01,1076.0647
1,QoC-A,S3_MobilitySpeed,200,MobilitySpeed,60,50,40,50,7,200.0,60,1000,627,373,62.7,0.627,0.582679,97.54,5.61,-126.66,1076.0647
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,60,50,5,0,7,25.0,60,3000,2703,297,90.1,0.901,5.353407,97.54,7.99,-129.34,504.9121
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,60,50,5,50,7,25.0,60,3000,1896,1104,63.2,0.632,3.755109,97.54,5.61,-130.0,504.9121
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,60,50,40,0,7,200.0,60,3000,2703,297,90.1,0.901,0.83731,97.54,7.99,-129.34,3228.1942
1,QoC-A,S3_MobilitySpeed,600,MobilitySpeed,60,50,40,50,7,200.0,60,3000,1896,1104,63.2,0.632,0.587325,97.54,5.61,-130.0,3228.1942
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,0,50,5,0,7,25.0,0,1000,894,106,89.4,0.894,5.311816,97.54,7.99,-120.01,168.304
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,0,50,5,0,7,25.0,30,1000,894,106,89.4,0.894,5.311816,97.54,7.99,-120.01,168.304
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,0,50,40,0,7,200.0,0,1000,894,106,89.4,0.894,0.830805,97.54,7.99,-120.01,1076.0647
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,0,50,40,0,7,200.0,30,1000,894,106,89.4,0.894,0.830805,97.54,7.99,-120.01,1076.0647
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,0,50,5,0,7,25.0,0,3000,2703,297,90.1,0.901,5.353407,97.54,7.99,-129.34,504.9121
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,0,50,5,0,7,25.0,30,3000,2703,297,90.1,0.901,5.353407,97.54,7.99,-129.34,504.9121
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,0,50,40,0,7,200.0,0,3000,2703,297,90.1,0.901,0.83731,97.54,7.99,-129.34,3228.1942
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,0,50,40,0,7,200.0,30,3000,2703,297,90.1,0.901,0.83731,97.54,7.99,-129.34,3228.1942
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,10,50,5,10,7,25.0,0,1000,832,168,83.2,0.832,4.943435,97.54,7.52,-121.66,168.304
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,10,50,5,10,7,25.0,30,1000,832,168,83.2,0.832,4.943435,97.54,7.52,-121.66,168.304
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,10,50,40,10,7,200.0,0,1000,832,168,83.2,0.832,0.773188,97.54,7.52,-121.66,1076.0647
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,10,50,40,10,7,200.0,30,1000,832,168,83.2,0.832,0.773188,97.54,7.52,-121.66,1076.0647
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,10,50,5,10,7,25.0,0,3000,2538,462,84.6,0.846,5.026617,97.54,7.52,-129.59,504.9121
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,10,50,5,10,7,25.0,30,3000,2538,462,84.6,0.846,5.026617,97.54,7.52,-129.59,504.9121
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,10,50,40,10,7,200.0,0,3000,2538,462,84.6,0.846,0.786198,97.54,7.52,-129.59,3228.1942
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,10,50,40,10,7,200.0,30,3000,2538,462,84.6,0.846,0.786198,97.54,7.52,-129.59,3228.1942
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,20,50,5,20,7,25.0,0,1000,779,221,77.9,0.779,4.628528,97.54,7.04,-123.14,168.304
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,20,50,5,20,7,25.0,30,1000,779,221,77.9,0.779,4.628528,97.54,7.04,-123.14,168.304
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,20,50,40,20,7,200.0,0,1000,779,221,77.9,0.779,0.723934,97.54,7.04,-123.14,1076.0647
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,20,50,40,20,7,200.0,30,1000,779,221,77.9,0.779,0.723934,97.54,7.04,-123.14,1076.0647
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,20,50,5,20,7,25.0,0,3000,2378,622,79.2667,0.7927,4.709731,97.54,7.04,-129.75,504.9121
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,20,50,5,20,7,25.0,30,3000,2378,622,79.2667,0.7927,4.709731,97.54,7.04,-129.75,504.9121
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,20,50,40,20,7,200.0,0,3000,2378,622,79.2667,0.7927,0.736635,97.54,7.04,-129.75,3228.1942
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,20,50,40,20,7,200.0,30,3000,2378,622,79.2667,0.7927,0.736635,97.54,7.04,-129.75,3228.1942
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,30,50,5,30,7,25.0,0,1000,729,271,72.9,0.729,4.331447,97.54,6.57,-124.45,168.304
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,30,50,5,30,7,25.0,30,1000,729,271,72.9,0.729,4.331447,97.54,6.57,-124.45,168.304
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,30,50,40,30,7,200.0,0,1000,729,271,72.9,0.729,0.677469,97.54,6.57,-124.45,1076.0647
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,30,50,40,30,7,200.0,30,1000,729,271,72.9,0.729,0.677469,97.54,6.57,-124.45,1076.0647
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,30,50,5,30,7,25.0,0,3000,2183,817,72.7667,0.7277,4.323525,97.54,6.57,-129.86,504.9121
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,30,50,5,30,7,25.0,30,3000,2183,817,72.7667,0.7277,4.323525,97.54,6.57,-129.86,504.9121
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,30,50,40,30,7,200.0,0,3000,2183,817,72.7667,0.7277,0.676229,97.54,6.57,-129.86,3228.1942
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,30,50,40,30,7,200.0,30,3000,2183,817,72.7667,0.7277,0.676229,97.54,6.57,-129.86,3228.1942
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,40,50,5,40,7,25.0,0,1000,677,323,67.7,0.677,4.022482,97.54,6.09,-125.63,168.304
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,40,50,5,40,7,25.0,30,1000,677,323,67.7,0.677,4.022482,97.54,6.09,-125.63,168.304
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,40,50,40,40,7,200.0,0,1000,677,323,67.7,0.677,0.629144,97.54,6.09,-125.63,1076.0647
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,40,50,40,40,7,200.0,30,1000,677,323,67.7,0.677,0.629144,97.54,6.09,-125.63,1076.0647
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,40,50,5,40,7,25.0,0,3000,2031,969,67.7,0.677,4.022482,97.54,6.09,-129.94,504.9121
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,40,50,5,40,7,25.0,30,3000,2031,969,67.7,0.677,4.022482,97.54,6.09,-129.94,504.9121
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,40,50,40,40,7,200.0,0,3000,2031,969,67.7,0.677,0.629144,97.54,6.09,-129.94,3228.1942
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,40,50,40,40,7,200.0,30,3000,2031,969,67.7,0.677,0.629144,97.54,6.09,-129.94,3228.1942
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,50,50,5,50,7,25.0,0,1000,627,373,62.7,0.627,3.725401,97.54,5.61,-126.66,168.304
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,50,50,5,50,7,25.0,30,1000,627,373,62.7,0.627,3.725401,97.54,5.61,-126.66,168.304
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,50,50,40,50,7,200.0,0,1000,627,373,62.7,0.627,0.582679,97.54,5.61,-126.66,1076.0647
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,50,50,40,50,7,200.0,30,1000,627,373,62.7,0.627,0.582679,97.54,5.61,-126.66,1076.0647
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,50,50,5,50,7,25.0,0,3000,1896,1104,63.2,0.632,3.755109,97.54,5.61,-130.0,504.9121
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,50,50,5,50,7,25.0,30,3000,1896,1104,63.2,0.632,3.755109,97.54,5.61,-130.0,504.9121
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,50,50,40,50,7,200.0,0,3000,1896,1104,63.2,0.632,0.587325,97.54,5.61,-130.0,3228.1942
1,QoC-A,S4_MobilityPercentage,600,MobilityPercentage,50,50,40,50,7,200.0,30,3000,1896,1104,63.2,0.632,0.587325,97.54,5.61,-130.0,3228.1942
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,60,50,5,60,7,25.0,0,1000,579,421,57.9,0.579,3.440203,97.54,5.14,-127.51,168.304
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,60,50,5,60,7,25.0,30,1000,579,421,57.9,0.579,3.440203,97.54,5.14,-127.51,168.304
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,60,50,40,60,7,200.0,0,1000,579,421,57.9,0.579,0.538072,97.54,5.14,-127.51,1076.0647
1,QoC-A,S4_MobilityPercentage,200,MobilityPercentage,60,50,40,60,7,200.0,30,1000,579,421,57.9,0.579,0.538072,97.54,5.14,-127.51,1076.0647
