Repetition,Algorithm,Scenario,NumDevices,VariableParameter,ParameterValue,PayloadSize,PacketInterval,MobilityPercentage,SpreadingFactor,SimulationDuration,MobilitySpeed,TotalPackets,Succeed,Lost,Success_Rate,PDR,EnergyEfficiency,AverageToA,AverageSNR,AverageRSSI,TotalEnergyConsumption
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,13,50,13,0,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,13,50,13,50,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,13,50,13,50,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,19,50,19,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,19,50,19,0,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,19,50,19,50,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,19,50,19,50,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,19,50,19,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,19,50,19,0,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,19,50,19,50,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,19,50,19,50,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,25,50,25,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,25,50,25,0,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,25,50,25,50,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,25,50,25,50,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,25,50,25,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,25,50,25,0,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,25,50,25,50,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,25,50,25,50,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,31,50,31,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,31,50,31,0,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,31,50,31,50,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,31,50,31,50,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,31,50,31,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,31,50,31,0,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,31,50,31,50,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,31,50,31,50,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,37,50,37,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,37,50,37,0,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,37,50,37,50,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,37,50,37,50,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,37,50,37,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,37,50,37,0,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,37,50,37,50,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,37,50,37,50,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,43,50,43,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,43,50,43,0,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,43,50,43,50,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,43,50,43,50,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,43,50,43,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,43,50,43,0,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,43,50,43,50,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,43,50,43,50,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,49,50,49,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,49,50,49,0,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,49,50,49,50,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,49,50,49,50,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,49,50,49,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,49,50,49,0,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,49,50,49,50,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,49,50,49,50,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,55,50,55,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,55,50,55,0,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,55,50,55,50,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,55,50,55,50,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,55,50,55,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,55,50,55,0,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,55,50,55,50,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,55,50,55,50,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,0,50,5,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,0,50,5,50,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,0,50,40,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,0,50,40,50,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,0,50,5,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,0,50,5,50,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,0,50,40,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,0,50,40,50,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,7,50,5,0,7,200.0,7,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,7,50,5,50,7,200.0,7,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,7,50,40,0,7,200.0,7,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,7,50,40,50,7,200.0,7,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,7,50,5,0,7,200.0,7,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,7,50,5,50,7,200.0,7,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,7,50,40,0,7,200.0,7,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,7,50,40,50,7,200.0,7,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,13,50,5,0,7,200.0,13,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,13,50,5,50,7,200.0,13,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,13,50,40,0,7,200.0,13,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,13,50,40,50,7,200.0,13,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,13,50,5,0,7,200.0,13,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,13,50,5,50,7,200.0,13,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,13,50,40,0,7,200.0,13,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,13,50,40,50,7,200.0,13,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,20,50,5,0,7,200.0,20,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,20,50,5,50,7,200.0,20,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,20,50,40,0,7,200.0,20,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,20,50,40,50,7,200.0,20,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,20,50,5,0,7,200.0,20,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,20,50,5,50,7,200.0,20,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,20,50,40,0,7,200.0,20,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,20,50,40,50,7,200.0,20,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,27,50,5,0,7,200.0,27,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,27,50,5,50,7,200.0,27,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,27,50,40,0,7,200.0,27,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,27,50,40,50,7,200.0,27,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,27,50,5,0,7,200.0,27,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,27,50,5,50,7,200.0,27,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,27,50,40,0,7,200.0,27,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,27,50,40,50,7,200.0,27,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,33,50,5,0,7,200.0,33,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,33,50,5,50,7,200.0,33,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,33,50,40,0,7,200.0,33,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,33,50,40,50,7,200.0,33,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,33,50,5,0,7,200.0,33,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,33,50,5,50,7,200.0,33,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,33,50,40,0,7,200.0,33,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,33,50,40,50,7,200.0,33,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,40,50,5,0,7,200.0,40,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,40,50,5,50,7,200.0,40,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,40,50,40,0,7,200.0,40,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,40,50,40,50,7,200.0,40,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,40,50,5,0,7,200.0,40,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,40,50,5,50,7,200.0,40,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,40,50,40,0,7,200.0,40,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,40,50,40,50,7,200.0,40,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,47,50,5,0,7,200.0,47,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,47,50,5,50,7,200.0,47,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,47,50,40,0,7,200.0,47,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,47,50,40,50,7,200.0,47,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,47,50,5,0,7,200.0,47,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,47,50,5,50,7,200.0,47,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,47,50,40,0,7,200.0,47,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,47,50,40,50,7,200.0,47,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,53,50,5,0,7,200.0,53,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,53,50,5,50,7,200.0,53,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,53,50,40,0,7,200.0,53,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,53,50,40,50,7,200.0,53,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,53,50,5,0,7,200.0,53,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,53,50,5,50,7,200.0,53,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,53,50,40,0,7,200.0,53,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,53,50,40,50,7,200.0,53,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,60,50,5,0,7,200.0,60,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,60,50,5,50,7,200.0,60,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,60,50,40,0,7,200.0,60,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,60,50,40,50,7,200.0,60,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,60,50,5,0,7,200.0,60,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,60,50,5,50,7,200.0,60,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,60,50,40,0,7,200.0,60,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,60,50,40,50,7,200.0,60,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S4_MobilityPercentage,200,MobilityPercentage,0,50,5,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S4_MobilityPercentage,200,MobilityPercentage,0,50,5,0,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S4_MobilityPercentage,200,MobilityPercentage,0,50,40,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S4_MobilityPercentage,200,MobilityPercentage,0,50,40,0,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S4_MobilityPercentage,600,MobilityPercentage,0,50,5,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S4_MobilityPercentage,600,MobilityPercentage,0,50,5,0,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S4_MobilityPercentage,600,MobilityPercentage,0,50,40,0,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S4_MobilityPercentage,600,MobilityPercentage,0,50,40,0,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S4_MobilityPercentage,200,MobilityPercentage,10,50,5,10,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S4_MobilityPercentage,200,MobilityPercentage,10,50,5,10,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S4_MobilityPercentage,200,MobilityPercentage,10,50,40,10,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S4_MobilityPercentage,200,MobilityPercentage,10,50,40,10,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S4_MobilityPercentage,600,MobilityPercentage,10,50,5,10,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S4_MobilityPercentage,600,MobilityPercentage,10,50,5,10,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S4_MobilityPercentage,600,MobilityPercentage,10,50,40,10,7,200.0,0,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
1,DQoC-A,S4_MobilityPercentage,600,MobilityPercentage,10,50,40,10,7,200.0,30,3000,892,2108,29.7333,0.2973,0.276315,97.54,3.21,-130.0,3228.1942
